profile,outcome,p_val,relation,coef,coef_95CI_lower,coef_95CI_upper,freq,pos_count,neg_count,binary_outcome,interaction_p_vals,interactions_combs,identical_profiles_pollutants
FORMALDEHYDE>=1.652e+00		VINYL ACETATE<3.033e-04		HYDRAZINE>=4.427e-06,DailyControllerMedication,0.6374218928742246,mixed_sign_profile,-0.07912701081900195,-0.4081827311154951,0.24992870947749116,2,8,141,True,[0.8297303118128115],"Index(['VINYL ACETATE<_and_HYDRAZINE>='], dtype='object')",[]
COBALT COMPOUNDS<1.033e-04,DailyControllerMedication,0.05775225340158452,neg_correlate,0.35058405768638046,-0.01152683365693935,0.7126949490297003,2,45,104,True,[],[],[]
CHLOROPRENE>=5.270e-05,DailyControllerMedication,0.14905501350895983,pos_correlate,0.2639441277008736,-0.09459013718883319,0.6224783925905804,2,28,121,True,[],[],[]
ETHYLENE OXIDE>=2.871e-04		CHLOROACETIC ACID<1.815e-07,DailyControllerMedication,0.0008681759413242244,mixed_sign_profile,-0.6210953603468321,-0.9866482908808345,-0.2555424298128297,2,29,120,True,[0.9999999658311625],"Index(['ETHYLENE OXIDE>=_and_CHLOROACETIC ACID<'], dtype='object')",[]
METHYL CHLORIDE (CHLOROMETHANE)<1.061e+00,DailyControllerMedication,0.1794276475289881,neg_correlate,0.24413097464697583,-0.11227945876736298,0.6005414080613146,2,29,120,True,[],[],[]
CHLOROACETIC ACID<3.130e-07		ETHYLENE OXIDE<2.916e-04		ACETALDEHYDE<2.788e+00,DailyControllerMedication,0.0014530686359763734,neg_correlate,0.7065397230134731,0.27160337083823016,1.141476075188716,2,33,116,True,[0.8868549953695706],"Index(['ETHYLENE OXIDE<_and_ACETALDEHYDE<'], dtype='object')",[]
CHLOROACETIC ACID<3.130e-07		ETHYLENE OXIDE<2.916e-04		ACETALDEHYDE>=2.788e+00,DailyControllerMedication,0.028999068683439898,mixed_sign_profile,-0.39459503958195963,-0.7487935070094087,-0.04039657215451048,2,19,130,True,[0.9031082361065222],"Index(['ETHYLENE OXIDE<_and_ACETALDEHYDE>='], dtype='object')",[]
CHLOROACETIC ACID<3.130e-07		ETHYLENE OXIDE<2.916e-04		PROPYLENE OXIDE>=7.292e-04,DailyControllerMedication,0.060156942313816755,mixed_sign_profile,-0.3335914722110943,-0.6814382520324269,0.014255307610238355,2,16,133,True,[0.04019761553559399],"Index(['ETHYLENE OXIDE<_and_PROPYLENE OXIDE>='], dtype='object')",[]
CRESOL_CRESYLIC ACID (MIXED ISOMERS)>=2.473e-02,DailyControllerMedication,0.01664423363209725,pos_correlate,0.44941120554716896,0.08155176769308592,0.817270643401252,2,39,110,True,[],[],[]
HEXACHLOROBENZENE<2.400e-10,DailyControllerMedication,0.06586551098026909,neg_correlate,0.33803139131841053,-0.022168534430921094,0.6982313170677421,2,36,113,True,[],[],[]
ETHYL ACRYLATE>=4.195e-06		ACETONITRILE<1.495e-03,DailyControllerMedication,0.027086883495989728,mixed_sign_profile,-0.4040890040586687,-0.7624172809442094,-0.04576072717312807,2,22,127,True,[0.8032971769963575],"Index(['ETHYL ACRYLATE>=_and_ACETONITRILE<'], dtype='object')",[]
ETHYLENE OXIDE>=1.421e-02,DailyControllerMedication,0.2779797027314057,neg_correlate,-0.18378216722942411,-0.515809763204251,0.14824542874540278,2,17,132,True,[],[],[]
CHLOROFORM<6.691e-03,DailyControllerMedication,0.011353728503180189,neg_correlate,0.5307057826580945,0.11983660312833178,0.9415749621878573,2,27,122,True,[],[],[]
METHYLHYDRAZINE<3.685e-06		BENZIDINE>=1.238e-08,DailyControllerMedication,0.03327745756707324,mixed_sign_profile,0.39078060413232896,0.030979401441991627,0.7505818068226663,2,40,109,True,[0.22873295374118252],"Index(['METHYLHYDRAZINE<_and_BENZIDINE>='], dtype='object')",[]
TOLUENE<4.954e+00,DailyControllerMedication,0.04673236195597282,neg_correlate,0.3752850030183365,0.005426043692196236,0.7451439623444768,2,36,113,True,[],[],[]
CHLOROACETIC ACID>=3.130e-07		GLYCOL ETHERS<6.787e-03,DailyControllerMedication,0.030975855258380324,mixed_sign_profile,0.44308136909556217,0.040545689545539554,0.8456170486455847,2,23,126,True,[0.12065873342840007],"Index(['CHLOROACETIC ACID>=_and_GLYCOL ETHERS<'], dtype='object')",[]
HYDROQUINONE>=7.160e-06		GLYCOL ETHERS<1.086e-01,DailyControllerMedication,0.007602038610212645,mixed_sign_profile,-0.4692887762036012,-0.8138756093774647,-0.1247019430297377,2,33,116,True,[0.9999999539351218],"Index(['HYDROQUINONE>=_and_GLYCOL ETHERS<'], dtype='object')",[]
"PENTACHLOROPHENOL>=2.360e-10		ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)>=1.093e-04",DailyControllerMedication,0.3684121868472222,pos_correlate,0.1635474631224196,-0.1928331938211916,0.5199281200660308,2,34,115,True,[0.0041903891164160835],"Index(['PENTACHLOROPHENOL>=_and_ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)>='], dtype='object')",[]
"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)<1.545e-04		ETHYLENE OXIDE<2.916e-04		PROPYLENE OXIDE<7.292e-04",DailyControllerMedication,0.006917670962185716,neg_correlate,0.5442268795987607,0.14928009421130212,0.9391736649862192,2,35,114,True,[0.02518415231227917],"Index(['ETHYLENE OXIDE<_and_PROPYLENE OXIDE<'], dtype='object')",[]
"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)<1.545e-04		ETHYLENE OXIDE<2.916e-04		PROPYLENE OXIDE>=7.292e-04",DailyControllerMedication,0.060156942313816755,mixed_sign_profile,-0.3335914722110943,-0.6814382520324269,0.014255307610238355,2,16,133,True,[0.025182971311208176],"Index(['ETHYLENE OXIDE<_and_PROPYLENE OXIDE>='], dtype='object')",[]
"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)<1.557e-04		ETHYLENE OXIDE>=2.916e-04		PHOSPHINE<4.120e-09",DailyControllerMedication,0.8732072846318624,mixed_sign_profile,0.02872392589244673,-0.32405071946590747,0.3814985712508009,2,17,132,True,[0.8296589382680962],"Index(['ETHYLENE OXIDE>=_and_PHOSPHINE<'], dtype='object')",[]
"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)<1.557e-04		ETHYLENE OXIDE>=2.916e-04		PHOSPHINE>=4.120e-09",DailyControllerMedication,0.006017433725682915,mixed_sign_profile,-0.4899138149491941,-0.839485311395316,-0.14034231850307227,2,27,122,True,[1.2687137184368012e-06],"Index(['ETHYLENE OXIDE>=_and_PHOSPHINE>='], dtype='object')",[]
