profile,outcome,p_val,relation,coef,coef_95CI_lower,coef_95CI_upper,freq,pos_count,neg_count,binary_outcome,interaction_p_vals,interactions_combs,identical_profiles_pollutants
HYDROQUINONE>=7.350e-06		ETHYLENE OXIDE>=2.900e-04		STYRENE>=1.210e-01,DailyControllerMedication,0.8543338316675483,pos_correlate,0.03333928479478594,-0.3225799818598209,0.38925855144939275,16,11,138,True,[],"Index(['ETHYLENE OXIDE>=_and_STYRENE>='], dtype='object')","[['ETHYLENE OXIDE>=_and_STYRENE>=', 'STYRENE>=']]"
"POLYCHLORINATED BIPHENYLS (AROCLORS)>=3.905e-08		ETHYLENE OXIDE<2.916e-04		PROPYLENE DICHLORIDE (1,2-DICHLOROPROPANE)>=7.715e-05",DailyControllerMedication,0.007375195239532687,mixed_sign_profile,-0.49828442842378584,-0.8627748986636987,-0.13379395818387296,16,20,129,True,[nan],"Index(['ETHYLENE OXIDE<_and_PROPYLENE DICHLORIDE (1,2-DICHLOROPROPANE)>='], dtype='object')",[]
CHLOROACETIC ACID>=3.130e-07		GLYCOL ETHERS<6.787e-03,DailyControllerMedication,0.03097585523946017,mixed_sign_profile,0.44308136915784574,0.040545689596584,0.8456170487191075,16,23,126,True,[0.12065873343115416],"Index(['CHLOROACETIC ACID>=_and_GLYCOL ETHERS<'], dtype='object')",[]
ACRYLONITRILE<8.408e-03		PAHPOM>=9.878e-03,DailyControllerMedication,0.0005033859757010065,mixed_sign_profile,-0.6262985052069188,-0.979141508689068,-0.2734555017247695,16,51,98,True,[0.08783556462447012],"Index(['ACRYLONITRILE<_and_PAHPOM>='], dtype='object')",[]
"ARSENIC COMPOUNDS(INORGANIC INCLUDING ARSINE)<5.820e-04		1,3-DICHLOROPROPENE<1.495e-03",DailyControllerMedication,0.3791512624711173,neg_correlate,0.15888540016007097,-0.19520601677253951,0.5129768170926814,16,19,130,True,[0.15151442068670545],"Index(['ARSENIC COMPOUNDS(INORGANIC INCLUDING ARSINE)<_and_1,3-DICHLOROPROPENE<'], dtype='object')",[]
"ARSENIC COMPOUNDS(INORGANIC INCLUDING ARSINE)<5.820e-04		1,3-DICHLOROPROPENE>=1.495e-03",DailyControllerMedication,0.05440135766471191,mixed_sign_profile,0.3615511883671988,-0.006829645290019892,0.7299320220244174,16,34,115,True,[0.1516285877583208],"Index(['ARSENIC COMPOUNDS(INORGANIC INCLUDING ARSINE)<_and_1,3-DICHLOROPROPENE>='], dtype='object')",[]
HYDROQUINONE>=7.350e-06		GLYCOL ETHERS>=1.106e-01		CARBON TETRACHLORIDE<5.471e-01,DailyControllerMedication,0.031020678949970494,mixed_sign_profile,-0.3827821010460918,-0.7306291794206751,-0.0349350226715085,16,21,128,True,[0.0025133699412202026],"Index(['GLYCOL ETHERS>=_and_CARBON TETRACHLORIDE<'], dtype='object')",[]
"ETHYLENE OXIDE>=2.689e-04		CHLOROACETIC ACID<1.815e-07		1,4-DIOXANE>=4.009e-04",DailyControllerMedication,0.981932603246119,mixed_sign_profile,0.0039637797500439165,-0.3390921779279746,0.3470197374280624,16,10,139,True,[],"Index(['CHLOROACETIC ACID<_and_1,4-DIOXANE>='], dtype='object')","[['CHLOROACETIC ACID<_and_1,4-DIOXANE>=', '1,4-DIOXANE>=']]"
HYDROQUINONE>=7.350e-06		ETHYLENE OXIDE>=2.871e-04		ACRYLONITRILE>=8.721e-03,DailyControllerMedication,0.5272990155296504,pos_correlate,0.11976093282709098,-0.25156372640529484,0.4910855920594768,16,10,139,True,[],"Index(['ETHYLENE OXIDE>=_and_ACRYLONITRILE>='], dtype='object')","[['ETHYLENE OXIDE>=_and_ACRYLONITRILE>=', 'ACRYLONITRILE>=']]"
HYDROQUINONE>=7.350e-06		GLYCOL ETHERS>=1.092e-01		MANGANESE COMPOUNDS<2.590e-03,DailyControllerMedication,0.02942761922468485,mixed_sign_profile,0.4901403491527643,0.049008451638663075,0.9312722466668655,16,19,130,True,[0.0961484069581101],"Index(['GLYCOL ETHERS>=_and_MANGANESE COMPOUNDS<'], dtype='object')",[]
METHYL IODIDE (IODOMETHANE)>=1.857e-08		ACRYLONITRILE<9.110e-03,DailyControllerMedication,0.005930624547969305,mixed_sign_profile,-0.503846574040248,-0.862737323290609,-0.14495582478988706,15,28,121,True,[0.12004057000860092],"Index(['METHYL IODIDE (IODOMETHANE)>=_and_ACRYLONITRILE<'], dtype='object')",[]
METHYL IODIDE (IODOMETHANE)>=1.857e-08		ACRYLONITRILE>=1.054e-02,DailyControllerMedication,0.375045632777089,pos_correlate,0.1838182833013554,-0.22232841110697943,0.5899649777096903,15,9,140,True,[0.11048296128961294],"Index(['METHYL IODIDE (IODOMETHANE)>=_and_ACRYLONITRILE>='], dtype='object')",[]
METHYLHYDRAZINE>=3.685e-06		PENTACHLOROPHENOL>=5.785e-10,DailyControllerMedication,0.019660096808348244,neg_correlate,-0.40845091104576,-0.751625878990779,-0.06527594310074097,15,24,125,True,[0.052938722174591064],"Index(['METHYLHYDRAZINE>=_and_PENTACHLOROPHENOL>='], dtype='object')",[]
PHOSPHORUS>=1.107e-04		DIETHANOLAMINE<1.623e-04,DailyControllerMedication,0.274612915530705,mixed_sign_profile,-0.18645351495628282,-0.5209540298003135,0.14804699988774783,15,26,123,True,[0.6221620411523432],"Index(['PHOSPHORUS>=_and_DIETHANOLAMINE<'], dtype='object')",[]
PHOSPHORUS>=1.107e-04		HEXAMETHYLENE DIISOCYANATE<2.295e-07,DailyControllerMedication,0.060959914400727136,mixed_sign_profile,-0.3234756797339544,-0.6618284327931462,0.014877073325237355,15,28,121,True,[0.7944395863928739],"Index(['PHOSPHORUS>=_and_HEXAMETHYLENE DIISOCYANATE<'], dtype='object')",[]
METHYL CHLORIDE (CHLOROMETHANE)>=1.061e+00		BENZIDINE<1.205e-08,DailyControllerMedication,0.010698033094390883,mixed_sign_profile,-0.4730299192074637,-0.8362636286740721,-0.10979620974085524,15,17,132,True,[0.23796548496133996],"Index(['METHYL CHLORIDE (CHLOROMETHANE)>=_and_BENZIDINE<'], dtype='object')",[]
HYDROQUINONE<9.525e-06		GLYCOL ETHERS<6.718e-03,DailyControllerMedication,0.09621421026700643,neg_correlate,0.30049134964006513,-0.05355460384177951,0.6545373031219097,15,42,107,True,[0.20111134547575304],"Index(['HYDROQUINONE<_and_GLYCOL ETHERS<'], dtype='object')",[]
HYDROQUINONE<9.525e-06		ACRYLONITRILE<1.171e-02,DailyControllerMedication,0.05975451057943658,neg_correlate,0.33135167838562885,-0.013616523879751485,0.6763198806510091,15,69,80,True,[0.8561587109530283],"Index(['HYDROQUINONE<_and_ACRYLONITRILE<'], dtype='object')",[]
SELENIUM COMPOUNDS>=1.847e-04		CHLORINE<1.635e-04,DailyControllerMedication,0.005563528014547006,mixed_sign_profile,-0.7968731235056885,-1.3602160271277994,-0.23353021988357747,15,11,138,True,[0.9328911690267588],"Index(['SELENIUM COMPOUNDS>=_and_CHLORINE<'], dtype='object')",[]
"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)>=1.741e-04		METHYL METHACRYLATE<3.044e-03",DailyControllerMedication,0.10637761200898888,mixed_sign_profile,0.29491340162976176,-0.06306197577490119,0.6528887790344247,15,29,120,True,[0.233574715227453],"Index(['ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)>=_and_METHYL METHACRYLATE<'], dtype='object')",[]
"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)>=1.741e-04		METHYL METHACRYLATE>=3.044e-03",DailyControllerMedication,0.4325966405660706,neg_correlate,-0.1353336835961377,-0.47333574376027987,0.2026683765680045,15,21,128,True,[0.23337866308254263],"Index(['ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)>=_and_METHYL METHACRYLATE>='], dtype='object')",[]
"1,4-DIOXANE>=1.605e-06		P-PHENYLENEDIAMINE<1.615e-06",DailyControllerMedication,0.013432323311493806,mixed_sign_profile,0.4692276946808973,0.09720768530768581,0.8412477040541089,15,42,107,True,[0.999999956735724],"Index(['1,4-DIOXANE>=_and_P-PHENYLENEDIAMINE<'], dtype='object')",[]
CHLOROACETIC ACID<1.815e-07		ETHYLENE OXIDE<2.689e-04,DailyControllerMedication,0.20854087631784302,neg_correlate,0.2239245239526034,-0.1250642388480981,0.5729132867533049,15,43,106,True,[],"Index(['CHLOROACETIC ACID<_and_ETHYLENE OXIDE<'], dtype='object')","[['CHLOROACETIC ACID<_and_ETHYLENE OXIDE<', 'ETHYLENE OXIDE<'], ['CHLOROACETIC ACID<_and_ETHYLENE OXIDE<', 'ETHYLENE OXIDE<']]"
"ETHYLENE OXIDE>=2.740e-04		CHLOROACETIC ACID>=1.815e-07		PROPYLENE DICHLORIDE (1,2-DICHLOROPROPANE)<5.574e-03",DailyControllerMedication,0.1747478636132036,mixed_sign_profile,0.25252628098700614,-0.11217831557689717,0.6172308775509094,15,24,125,True,[0.9053418085841723],"Index(['CHLOROACETIC ACID>=_and_PROPYLENE DICHLORIDE (1,2-DICHLOROPROPANE)<'], dtype='object')",[]
FORMALDEHYDE<1.756e+00		2-CHLOROACETOPHENONE<1.630e-07,DailyControllerMedication,0.8247736317744698,neg_correlate,3.340140287452771,-26.22749806323008,32.90777863813562,14,17,132,True,[0.8054498644468905],"Index(['FORMALDEHYDE<_and_2-CHLOROACETOPHENONE<'], dtype='object')",[]
FORMALDEHYDE<1.756e+00		2-CHLOROACETOPHENONE>=1.630e-07,DailyControllerMedication,0.642125381986833,mixed_sign_profile,-0.08140157995858521,-0.4247072273257676,0.2619040674085972,14,6,143,True,[0.7815294663597412],"Index(['FORMALDEHYDE<_and_2-CHLOROACETOPHENONE>='], dtype='object')",[]
BENZYL CHLORIDE>=1.902e-05		MERCURY COMPOUNDS<2.300e-04,DailyControllerMedication,0.02435128007192101,mixed_sign_profile,-0.4171462910178085,-0.780271649033412,-0.05402093300220501,14,18,131,True,[0.8746148461596361],"Index(['BENZYL CHLORIDE>=_and_MERCURY COMPOUNDS<'], dtype='object')",[]
HYDROQUINONE<7.350e-06		METHYL CHLORIDE (CHLOROMETHANE)<1.203e+00,DailyControllerMedication,0.003276724886972439,neg_correlate,0.5800207933017464,0.19341442617845211,0.9666271604250407,14,45,104,True,[0.09390276980612157],"Index(['HYDROQUINONE<_and_METHYL CHLORIDE (CHLOROMETHANE)<'], dtype='object')",[]
ACETAMIDE<1.930e-07,DailyControllerMedication,0.3496698546740289,neg_correlate,0.16486844286405386,-0.18064684168012904,0.5103837274082368,14,47,102,True,[],[],[]
HYDROQUINONE>=7.350e-06		ETHYLENE OXIDE>=2.900e-04		STYRENE<1.210e-01,DailyControllerMedication,0.0005636501565959986,mixed_sign_profile,-0.7678696478404572,-1.2042867720474117,-0.3314525236335026,14,19,130,True,[0.9999999653812766],"Index(['ETHYLENE OXIDE>=_and_STYRENE<'], dtype='object')",[]
CHLOROACETIC ACID<3.130e-07		ETHYLENE OXIDE<2.895e-04		PROPYLENE OXIDE<7.292e-04,DailyControllerMedication,0.0062021870940689216,neg_correlate,0.5585169774416623,0.15854814237964965,0.9584858125036749,14,35,114,True,[nan],"Index(['ETHYLENE OXIDE<_and_PROPYLENE OXIDE<'], dtype='object')",[]
HYDROQUINONE>=7.350e-06		CRESOL_CRESYLIC ACID (MIXED ISOMERS)>=1.725e-02,DailyControllerMedication,0.011235096694225809,neg_correlate,-0.4457842862935199,-0.7904066357967934,-0.10116193679024649,14,34,115,True,[0.06090473890605684],"Index(['HYDROQUINONE>=_and_CRESOL_CRESYLIC ACID (MIXED ISOMERS)>='], dtype='object')",[]
"1,1,2-TRICHLOROETHANE>=6.520e-06		METHANOL<4.823e+00",DailyControllerMedication,0.011016896682311513,mixed_sign_profile,0.5113822093382882,0.11711522384666928,0.905649194829907,14,35,114,True,[0.7650970923379533],"Index(['1,1,2-TRICHLOROETHANE>=_and_METHANOL<'], dtype='object')",[]
HYDROQUINONE<7.350e-06		ACRYLONITRILE>=1.178e-02,DailyControllerMedication,0.6228589417987405,mixed_sign_profile,-0.09489160381483557,-0.4730598956444376,0.28327668801476646,14,8,141,True,[0.8935353933088575],"Index(['HYDROQUINONE<_and_ACRYLONITRILE>='], dtype='object')",[]
ARSENIC COMPOUNDS(INORGANIC INCLUDING ARSINE)>=4.421e-04		VINYL ACETATE<6.156e-04,DailyControllerMedication,0.05761137522897179,mixed_sign_profile,-0.32655379421361447,-0.6636543094908648,0.010546721063635855,14,43,106,True,[0.5740917281514621],"Index(['ARSENIC COMPOUNDS(INORGANIC INCLUDING ARSINE)>=_and_VINYL ACETATE<'], dtype='object')",[]
"HYDROQUINONE>=7.350e-06		GLYCOL ETHERS>=1.086e-01		1,3-BUTADIENE<2.675e-01",DailyControllerMedication,0.033396207375053125,mixed_sign_profile,0.43002525820675447,0.033823973352062275,0.8262265430614466,14,24,125,True,[0.653104152628218],"Index(['GLYCOL ETHERS>=_and_1,3-BUTADIENE<'], dtype='object')",[]
"HYDROQUINONE>=7.350e-06		GLYCOL ETHERS>=1.086e-01		1,3-BUTADIENE>=2.682e-01",DailyControllerMedication,0.02240789204208632,neg_correlate,-0.41868113786520805,-0.7780603593318103,-0.059301916398605825,14,16,133,True,[0.71858441916463],"Index(['GLYCOL ETHERS>=_and_1,3-BUTADIENE>='], dtype='object')",[]
METHYLHYDRAZINE<3.685e-06		BENZIDINE<1.205e-08,DailyControllerMedication,0.24277983136763992,pos_correlate,-0.19781897282139344,-0.5297503921659424,0.13411244652315557,14,36,113,True,[0.22266225230275905],"Index(['METHYLHYDRAZINE<_and_BENZIDINE<'], dtype='object')",[]
POLYCHLORINATED BIPHENYLS (AROCLORS)>=1.195e-08		ETHYLENE OXIDE<2.480e-04,DailyControllerMedication,0.39505094519649764,mixed_sign_profile,0.15229832086812575,-0.19867359454226172,0.5032702362785132,14,34,115,True,[0.8315286657964309],"Index(['POLYCHLORINATED BIPHENYLS (AROCLORS)>=_and_ETHYLENE OXIDE<'], dtype='object')",[]
CARBONYL SULFIDE>=6.613e-04,DailyControllerMedication,0.5415469225459175,neg_correlate,-0.1081056206456443,-0.4551844985531682,0.23897325726187965,14,14,135,True,[],[],[]
"ETHYLENE OXIDE>=2.689e-04		CHLOROACETIC ACID<1.815e-07		1,4-DIOXANE<3.914e-04",DailyControllerMedication,0.001345895680727328,mixed_sign_profile,-0.6059669071406185,-0.976419125743131,-0.23551468853810603,14,26,123,True,[nan],"Index(['CHLOROACETIC ACID<_and_1,4-DIOXANE<'], dtype='object')",[]
VINYL ACETATE>=1.890e-03,DailyControllerMedication,0.08154664253645202,pos_correlate,0.36785280045877555,-0.0460786484386877,0.7817842493562388,14,16,133,True,[],[],[]
GLYCOL ETHERS<2.990e-03,DailyControllerMedication,0.6752886558859059,neg_correlate,0.07389053346129147,-0.2718304475010971,0.41961151442368005,14,48,101,True,[],[],[]
METHYL METHACRYLATE>=3.044e-03		CHLORINE<9.789e-04,DailyControllerMedication,0.08037351642607057,mixed_sign_profile,-0.31659919137499487,-0.6714833038496829,0.03828492109969317,14,17,132,True,[0.04258701610188557],"Index(['METHYL METHACRYLATE>=_and_CHLORINE<'], dtype='object')",[]
METHYL METHACRYLATE>=3.044e-03		CHLORINE>=9.789e-04,DailyControllerMedication,0.18948294482404704,pos_correlate,0.274681928532675,-0.13562406166234264,0.6849879187276926,14,10,139,True,[0.042572787077619016],"Index(['METHYL METHACRYLATE>=_and_CHLORINE>='], dtype='object')",[]
METHYL IODIDE (IODOMETHANE)<1.857e-08		QUINOLINE>=1.674e-04,DailyControllerMedication,0.009147042711664262,mixed_sign_profile,0.5842696977315918,0.1449281967353107,1.0236111987278729,14,24,125,True,[0.39396001259073754],"Index(['METHYL IODIDE (IODOMETHANE)<_and_QUINOLINE>='], dtype='object')",[]
LEAD COMPOUNDS<1.497e-03		ETHYLENE OXIDE<2.695e-04,DailyControllerMedication,0.8314885143964379,neg_correlate,3.2263342118153537,-26.49034963060099,32.94301805423169,14,16,133,True,[0.8258292641727158],"Index(['LEAD COMPOUNDS<_and_ETHYLENE OXIDE<'], dtype='object')",[]
HYDROQUINONE<1.320e-06,DailyControllerMedication,0.044702525082794646,neg_correlate,0.3896450008322478,0.00921566485471581,0.7700743368097798,14,31,118,True,[],[],[]
HYDRAZINE<4.445e-06,DailyControllerMedication,0.6142028412011092,pos_correlate,-0.08961134563898247,-0.43803592103687794,0.25881322975891297,13,30,119,True,[],[],[]
"METHYL METHACRYLATE<3.044e-03		ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)<1.523e-04		ETHYLENE OXIDE>=2.871e-04",DailyControllerMedication,0.03788291707071063,mixed_sign_profile,-0.362835930832566,-0.705371810710911,-0.02030005095422094,13,41,108,True,[0.8408192936094485],"Index(['ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)<_and_ETHYLENE OXIDE>='], dtype='object')",[]
"METHYL METHACRYLATE<3.044e-03		ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)<1.675e-04		ETHYLENE OXIDE<2.916e-04		PROPYLENE DICHLORIDE (1,2-DICHLOROPROPANE)<7.715e-05",DailyControllerMedication,0.0005749621763124229,neg_correlate,0.9105803214148779,0.39224675615915383,1.428913886670602,13,31,118,True,"[0.7258280498355532, 0.7243792829277527]","Index(['ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)<_and_ETHYLENE OXIDE<_and_PROPYLENE DICHLORIDE (1,2-DICHLOROPROPANE)<', 'ETHYLENE OXIDE<_and_PROPYLENE DICHLORIDE (1,2-DICHLOROPROPANE)<'], dtype='object')",[]
"METHYL METHACRYLATE<3.044e-03		ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)<1.604e-04		ETHYLENE OXIDE<2.916e-04		PROPYLENE DICHLORIDE (1,2-DICHLOROPROPANE)>=7.715e-05",DailyControllerMedication,0.0032874573013427773,mixed_sign_profile,-0.5682677265448542,-0.9471707757846932,-0.18936467730501522,13,19,130,True,"[0.6696562651775031, 0.6785061785538582]","Index(['ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)<_and_ETHYLENE OXIDE<_and_PROPYLENE DICHLORIDE (1,2-DICHLOROPROPANE)>=', 'ETHYLENE OXIDE<_and_PROPYLENE DICHLORIDE (1,2-DICHLOROPROPANE)>='], dtype='object')",[]
CHLOROACETIC ACID>=3.130e-07		HEXAMETHYLENE DIISOCYANATE<2.040e-07,DailyControllerMedication,0.09245627275512158,mixed_sign_profile,0.32062514058895975,-0.05285691225940842,0.694107193437328,13,27,122,True,[0.13473076779031715],"Index(['CHLOROACETIC ACID>=_and_HEXAMETHYLENE DIISOCYANATE<'], dtype='object')",[]
ETHYLENE OXIDE<2.740e-04		PROPYLENE OXIDE<8.405e-04,DailyControllerMedication,0.048761050785296155,neg_correlate,0.3657117008774208,0.001987734601803459,0.7294356671530381,13,37,112,True,[0.09845342603980525],"Index(['ETHYLENE OXIDE<_and_PROPYLENE OXIDE<'], dtype='object')",[]
EPICHLOROHYDRIN<9.750e-05,DailyControllerMedication,0.14419293206985392,neg_correlate,0.2619134735700273,-0.08960481160373668,0.6134317587437913,13,39,110,True,[],[],[]
ARSENIC COMPOUNDS(INORGANIC INCLUDING ARSINE)>=5.820e-04		DIMETHYL PHTHALATE<6.725e-05,DailyControllerMedication,0.00016538442673688772,mixed_sign_profile,-0.7274566204575791,-1.1059759306195844,-0.3489373102955736,13,30,119,True,[0.02857706085709216],"Index(['ARSENIC COMPOUNDS(INORGANIC INCLUDING ARSINE)>=_and_DIMETHYL PHTHALATE<'], dtype='object')",[]
PENTACHLOROPHENOL<2.360e-10		METHYL METHACRYLATE<2.926e-03,DailyControllerMedication,0.005084149947854971,neg_correlate,0.5471743995311544,0.1643853637129566,0.9299634353493522,13,44,105,True,[0.07050353892393359],"Index(['PENTACHLOROPHENOL<_and_METHYL METHACRYLATE<'], dtype='object')",[]
PHENOL<1.998e-03,DailyControllerMedication,0.3283508781219252,neg_correlate,0.17265524600648666,-0.17355293143444409,0.5188634234474174,13,33,116,True,[],[],[]
PAHPOM<5.301e-03		PROPYLENE OXIDE<8.488e-04,DailyControllerMedication,0.008178297509615075,neg_correlate,0.5595999801148268,0.14487261875033092,0.9743273414793228,13,28,121,True,[0.030595267070056227],"Index(['PAHPOM<_and_PROPYLENE OXIDE<'], dtype='object')",[]
HYDROQUINONE>=7.350e-06		CRESOL_CRESYLIC ACID (MIXED ISOMERS)<1.725e-02		FORMALDEHYDE<2.542e+00,DailyControllerMedication,0.05213998517269657,mixed_sign_profile,0.3967053928041191,-0.0036745368057317096,0.7970853224139699,13,20,129,True,[0.09661921969751548],"Index(['CRESOL_CRESYLIC ACID (MIXED ISOMERS)<_and_FORMALDEHYDE<'], dtype='object')",[]
HYDROGEN FLUORIDE (HYDROFLUORIC ACID)>=1.515e-02		ACETALDEHYDE>=2.462e+00,DailyControllerMedication,0.1548497965997273,pos_correlate,0.26719553917105604,-0.100926669725937,0.6353177480680491,13,26,123,True,[0.001682293059248327],"Index(['HYDROGEN FLUORIDE (HYDROFLUORIC ACID)>=_and_ACETALDEHYDE>='], dtype='object')",[]
"LEAD COMPOUNDS<1.367e-03		1,3-BUTADIENE<1.632e-01",DailyControllerMedication,0.8314254789586603,neg_correlate,3.253225334587372,-26.699768298465752,33.206218967640496,13,16,133,True,[0.8158381509640759],"Index(['LEAD COMPOUNDS<_and_1,3-BUTADIENE<'], dtype='object')",[]
"LEAD COMPOUNDS<1.367e-03		1,3-BUTADIENE>=1.632e-01",DailyControllerMedication,0.9328876023659413,mixed_sign_profile,0.015308133125878035,-0.3409744195034791,0.3715906857552352,13,6,143,True,[0.8025594340012339],"Index(['LEAD COMPOUNDS<_and_1,3-BUTADIENE>='], dtype='object')",[]
HYDROQUINONE>=7.350e-06		ETHYLENE OXIDE<2.689e-04,DailyControllerMedication,0.9932595739997979,mixed_sign_profile,0.0014841706238843213,-0.34284948472042015,0.34581782596818883,13,35,114,True,[0.8102321702926604],"Index(['HYDROQUINONE>=_and_ETHYLENE OXIDE<'], dtype='object')",[]
"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)<1.707e-04		ETHYLENE OXIDE<2.689e-04",DailyControllerMedication,0.28304409680243603,neg_correlate,0.19005128506011149,-0.156936653773403,0.5370392238936259,13,42,107,True,[0.8547733966199422],"Index(['ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)<_and_ETHYLENE OXIDE<'], dtype='object')",[]
"METHYL METHACRYLATE<3.044e-03		PENTACHLOROPHENOL>=2.315e-10		ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)>=1.093e-04",DailyControllerMedication,0.3537089203514292,mixed_sign_profile,0.1683068332356714,-0.1873848839818024,0.5239985504531451,13,27,122,True,[0.008696017701946482],"Index(['PENTACHLOROPHENOL>=_and_ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)>='], dtype='object')",[]
"2,4-TOLUENE DIISOCYANATE<4.935e-06",DailyControllerMedication,0.020578349266826314,neg_correlate,0.5150617104001651,0.07911064562531067,0.9510127751750196,13,22,127,True,[],[],[]
VINYL ACETATE>=3.310e-04		HYDRAZINE<1.180e-05,DailyControllerMedication,0.03575880301509502,mixed_sign_profile,0.4104680566652535,0.027309453717896615,0.7936266596126104,13,30,119,True,[0.8151850802691669],"Index(['VINYL ACETATE>=_and_HYDRAZINE<'], dtype='object')",[]
LEAD COMPOUNDS<1.435e-03		ETHYLENE OXIDE>=2.695e-04,DailyControllerMedication,0.8535423593694328,mixed_sign_profile,-0.03119965097846794,-0.36245648794851826,0.3000571859915824,13,9,140,True,[0.7946536890556373],"Index(['LEAD COMPOUNDS<_and_ETHYLENE OXIDE>='], dtype='object')",[]
"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)<1.741e-04		ETHYLENE OXIDE>=2.805e-04		ACRYLONITRILE>=8.381e-03",DailyControllerMedication,0.20869234102010426,mixed_sign_profile,0.273017456347602,-0.15262480666039113,0.6986597193555951,13,11,138,True,[],"Index(['ETHYLENE OXIDE>=_and_ACRYLONITRILE>='], dtype='object')","[['ETHYLENE OXIDE>=_and_ACRYLONITRILE>=', 'ACRYLONITRILE>=']]"
"METHYL METHACRYLATE<3.044e-03		1,1,2,2-TETRACHLOROETHANE>=3.744e-03",DailyControllerMedication,0.13409083790123127,mixed_sign_profile,0.27335940315763385,-0.08426155738168062,0.6309803636969483,13,24,125,True,[0.544610190767772],"Index(['METHYL METHACRYLATE<_and_1,1,2,2-TETRACHLOROETHANE>='], dtype='object')",[]
HYDROQUINONE<7.350e-06		METHYL CHLORIDE (CHLOROMETHANE)>=1.203e+00,DailyControllerMedication,0.6979328057207812,mixed_sign_profile,-0.06890176981764637,-0.4168550011437403,0.2790514615084476,12,30,119,True,[0.09385225141303992],"Index(['HYDROQUINONE<_and_METHYL CHLORIDE (CHLOROMETHANE)>='], dtype='object')",[]
"HYDROQUINONE>=7.350e-06		ETHYLENE OXIDE>=2.916e-04		2,2,4-TRIMETHYLPENTANE>=2.205e+00",DailyControllerMedication,0.47125107515417375,pos_correlate,0.14450252152838924,-0.24861527756154891,0.5376203206183274,12,8,141,True,[],"Index(['ETHYLENE OXIDE>=_and_2,2,4-TRIMETHYLPENTANE>='], dtype='object')","[['ETHYLENE OXIDE>=_and_2,2,4-TRIMETHYLPENTANE>=', '2,2,4-TRIMETHYLPENTANE>=']]"
HYDROQUINONE<7.350e-06		ANILINE>=1.590e-05,DailyControllerMedication,0.5809425343321536,mixed_sign_profile,-0.09530367203596388,-0.43368934380132174,0.243081999729394,12,16,133,True,[],"Index(['HYDROQUINONE<_and_ANILINE>='], dtype='object')","[['HYDROQUINONE<_and_ANILINE>=', 'ANILINE>='], ['HYDROQUINONE<_and_ANILINE>=', 'ANILINE>=']]"
"PROPYLENE DICHLORIDE (1,2-DICHLOROPROPANE)>=7.715e-05		HYDROQUINONE<7.408e-06		1,4-DIOXANE>=1.640e-06",DailyControllerMedication,0.010372230054964479,mixed_sign_profile,0.5984300587384175,0.1408314705585587,1.0560286469182762,12,22,127,True,[0.34404867001845574],"Index(['HYDROQUINONE<_and_1,4-DIOXANE>='], dtype='object')",[]
STYRENE<1.202e-01		HYDROGEN FLUORIDE (HYDROFLUORIC ACID)<1.515e-02		HEXACHLOROETHANE<5.000e-23,DailyControllerMedication,0.0074412786725589425,neg_correlate,0.49602271045860735,0.13278160412855505,0.8592638167886597,12,47,102,True,[nan],"Index(['HYDROGEN FLUORIDE (HYDROFLUORIC ACID)<_and_HEXACHLOROETHANE<'], dtype='object')",[]
STYRENE<1.202e-01		HYDROGEN FLUORIDE (HYDROFLUORIC ACID)>=1.515e-02		CHLORINE<9.789e-04,DailyControllerMedication,0.0016813543326438256,mixed_sign_profile,-0.5901206489950168,-0.9583039011298853,-0.2219373968601483,12,28,121,True,[0.004380412270602688],"Index(['HYDROGEN FLUORIDE (HYDROFLUORIC ACID)>=_and_CHLORINE<'], dtype='object')",[]
"PENTACHLOROPHENOL<2.360e-10		1,1,2,2-TETRACHLOROETHANE>=3.923e-03",DailyControllerMedication,0.21511566127204607,mixed_sign_profile,-0.21328800451315635,-0.5505175725142654,0.12394156348795263,12,15,134,True,[0.015056663838089963],"Index(['PENTACHLOROPHENOL<_and_1,1,2,2-TETRACHLOROETHANE>='], dtype='object')",[]
PENTACHLOROPHENOL>=2.360e-10		SELENIUM COMPOUNDS<6.273e-04,DailyControllerMedication,0.013707575515774237,mixed_sign_profile,-0.4229903278298801,-0.75933952683152,-0.08664112882824021,12,46,103,True,[0.30313308889393253],"Index(['PENTACHLOROPHENOL>=_and_SELENIUM COMPOUNDS<'], dtype='object')",[]
